,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-0.16895571952928262,0.8785959703307405,-0.30217409122809485,1.1939843647715453,-0.5486967353808453,0.4853371317815863,2.0883351513396597,-0.5120371143303906,0.41833407418504315,-0.22981127956747605,-1.1711504366553487,2.5739615920165653,-0.5775397972207762,2.0287145100805524,0.3505605343190706,-1.2770766561681977,-0.48272200208105037,-1.0683378948868798,-1.059789062531132,-0.7896969714458743
1,1.4217100262459346,-0.7761741162596225,0.6872861645568368,-0.41605208109815595,-2.8240058566772386,-0.4294171563503965,0.28135593085206184,0.12676782792875238,2.1693574624404692,-0.6602520841054049,1.2155179972050205,-0.7280142567544017,-0.4321766939509019,1.1448313480684678,-0.0016507710435992417,0.8939808600024284,0.15793131372222677,1.080506011091651,-0.7408500988126344,-1.1533486780523956
2,0.515531974433695,-1.72008721546161,-0.16633458784306834,-0.5527483243120295,-0.9802140401004237,-0.10021891242128733,-1.3337896789237143,-1.5032346397525502,0.5057568620971745,-1.3745888480907662,0.6128681911688579,0.2844927186594307,0.6190877820730099,-0.3449622848779769,-1.3861847664545037,0.6004600488290415,-1.3566092000568533,1.5871928070814234,-0.08104598305859001,1.1661823687600235
3,-1.2028525826603629,0.7739519211220129,-0.13462121342922395,1.0409163021410284,-0.8470537020242236,0.7824976642300695,1.1708742799486611,-0.23836424674224066,0.1019626993872548,1.4437276139436195,0.8591363999010097,2.0907784921889574,-0.6133810572922128,0.07764490631041165,-1.191560558495127,0.26361685440993077,-1.7041568204257962,1.2616425511398626,0.8737701366232391,-0.8132663503389536
4,0.10613127736102224,-1.135053294803328,1.1273472768170791,-0.6509007402720567,-1.0905157242793129,0.5149408638954904,-0.4595783591608975,-0.5526368309011762,1.1809019970301013,0.5327766434351038,-0.9829002455380981,0.6335512634662879,-0.37655118267913873,-0.20313047455199512,-0.14323493172596619,3.325071459152171,-0.013013178478336324,1.6355875659333228,-0.918693031226242,1.4611240358674782
5,-0.31090350023001456,-0.09608752881588616,-1.6309399543349088,0.2630732494978452,0.6284414691254633,-0.7423519249536868,0.19442808456121835,-2.210642676703882,0.15258462221986724,0.3579842205070411,0.9159331581415614,0.5517793113280756,-0.5480719602863169,-1.1617380293446202,1.7454721546415626,-0.27544034366777004,-0.4516266325078299,-0.3972709325987288,0.25141034130997003,1.5589401740061726
6,1.0810340475386317,-0.5530185521026795,-0.7066745937600809,-0.37420953213508923,-1.9009958717856004,0.01703687127377239,0.8644159632113738,0.5280118506975251,0.1985016171041086,-0.6454167230576436,-1.7438528224238623,0.5220357437856359,0.8906180644548666,-1.1447159696088867,-0.10185420022930104,-0.39129384367037834,1.1817820756325315,1.6724413677271561,-1.7185278312777994,1.3208854415798406
7,-2.177612076996407,-0.3023167170949465,1.1906046456730621,-0.4580560930981219,1.8386822808848158,-1.3305185831037831,-0.26747846997728764,-0.9488572981124355,0.27210596479883187,-0.9851258968694575,0.01592710397907981,-1.5157580364952454,0.751557116352569,-0.3777779329117726,-0.7858991020496664,2.6508418951577712,-1.6528041241154536,-0.912411229840998,0.49490825471948574,0.4133324391454293
8,-0.21866885721318668,-0.966195241289859,-0.9371684750804449,-0.833420083958251,-0.6952331448508857,0.9133688491339065,0.18560801359687215,-0.7911440984319233,-0.10792422434466337,0.25921708478806166,-2.4336832948946334,1.101453688626624,-0.8820032233553529,1.619403842853083,1.1889699402519611,-2.426925751513009,-0.6018030020044216,-0.32331813476466104,1.9185623416154372,0.6049812681852215
9,-0.09733045959052294,-0.3710145999745953,-0.8851925694803425,-0.15269357271350067,-1.4787337864649766,0.7737002539105862,0.713683245641198,-0.6828659899846569,1.3268126502117714,-2.7243615620317234,0.14369411093455967,-2.0796047117938876,1.0616718366138338,-0.24144706614454495,-0.7157335322775104,0.6051166589493331,0.08326389165551869,0.1572501506112446,0.9223459503627254,0.20159000726269852
